Wavelength	Husenicek100000.asd.ref	Husenicek100001.asd.ref	Husenicek100002.asd.ref	Husenicek100003.asd.ref	Husenicek100004.asd.ref	Husenicek100005.asd.ref	Husenicek100006.asd.ref	Husenicek100007.asd.ref	Husenicek100008.asd.ref	Husenicek100009.asd.ref	Husenicek100010.asd.ref	Husenicek100011.asd.ref	Husenicek100012.asd.ref	Husenicek100013.asd.ref	Husenicek100014.asd.ref	Husenicek100015.asd.ref	Husenicek100016.asd.ref	Husenicek100017.asd.ref	Husenicek100018.asd.ref	Husenicek100019.asd.ref	Husenicek100020.asd.ref	Husenicek100021.asd.ref	Husenicek100022.asd.ref	Husenicek100023.asd.ref	Husenicek100024.asd.ref	Husenicek100025.asd.ref	Husenicek100026.asd.ref	Husenicek100027.asd.ref	Husenicek100028.asd.ref	Husenicek100029.asd.ref	Husenicek100030.asd.ref	Husenicek100031.asd.ref	Husenicek100032.asd.ref	Husenicek100033.asd.ref	Husenicek100034.asd.ref	Husenicek100035.asd.ref	Husenicek100036.asd.ref	Husenicek100037.asd.ref	Husenicek100038.asd.ref	Husenicek100039.asd.ref	Husenicek100040.asd.ref	Husenicek100041.asd.ref	Husenicek100042.asd.ref	Husenicek100043.asd.ref	Husenicek100044.asd.ref	Husenicek100045.asd.ref	Husenicek100046.asd.ref	Husenicek100047.asd.ref	Husenicek100048.asd.ref	Husenicek100049.asd.ref	Husenicek100050.asd.ref	Husenicek100051.asd.ref	Husenicek100052.asd.ref	Husenicek100053.asd.ref	Husenicek100054.asd.ref	Husenicek100055.asd.ref	Husenicek100056.asd.ref	Husenicek100057.asd.ref	Husenicek100058.asd.ref	Husenicek100059.asd.ref	Husenicek100060.asd.ref	Husenicek100061.asd.ref	Husenicek100062.asd.ref	Husenicek100063.asd.ref	Husenicek100064.asd.ref	Husenicek100065.asd.ref	Husenicek100066.asd.ref	Husenicek100067.asd.ref	Husenicek100068.asd.ref	Husenicek100069.asd.ref	Husenicek100070.asd.ref	Husenicek100071.asd.ref	Husenicek100072.asd.ref	Husenicek100073.asd.ref	Husenicek100074.asd.ref	Husenicek100075.asd.ref	Husenicek100076.asd.ref	Husenicek100077.asd.ref	Husenicek100078.asd.ref	Husenicek100079.asd.ref	Husenicek100080.asd.ref	Husenicek100081.asd.ref	Husenicek100082.asd.ref	Husenicek100083.asd.ref	Husenicek100084.asd.ref	Husenicek100085.asd.ref	Husenicek100086.asd.ref	Husenicek100087.asd.ref	Husenicek100088.asd.ref	Husenicek100089.asd.ref	Husenicek100090.asd.ref	Husenicek100091.asd.ref	Husenicek100092.asd.ref
2398	0.998831808567047	1.00040948390961	5.87092638015747E-02	5.93726746737957E-02	5.92552497982979E-02	5.94213716685772E-02	6.67957961559296E-02	6.70242756605148E-02	6.71527236700058E-02	6.25784397125244E-02	6.34765475988388E-02	6.48866444826126E-02	5.98375350236893E-02	5.92982284724712E-02	5.91398291289806E-02	5.26170022785664E-02	5.32647967338562E-02	5.38391694426537E-02	4.81982827186584E-02	4.80773001909256E-02	0.048352275043726	5.84869086742401E-02	5.90455681085587E-02	5.87170235812664E-02	5.73557391762733E-02	5.73319457471371E-02	5.72406277060509E-02	5.38042895495892E-02	5.34377507865429E-02	5.41432537138462E-02	5.47188296914101E-02	5.46393804252148E-02	5.51746338605881E-02	0.991869747638702	0.050481740385294	5.08104376494884E-02	5.10560050606728E-02	3.50132882595062E-02	0.036305695772171	3.79592217504978E-02	4.03096452355385E-02	4.07613217830658E-02	4.23756986856461E-02	3.90015095472336E-02	3.94660159945488E-02	3.92742455005646E-02	4.36488129198551E-02	4.42211367189884E-02	4.43976819515228E-02	0.999690890312195	7.54575952887535E-02	7.56939873099327E-02	7.59702920913696E-02	6.48832619190216E-02	6.54343962669373E-02	6.60461783409119E-02	5.16028925776482E-02	0.052799366414547	5.31775914132595E-02	6.39584138989449E-02	6.42000809311867E-02	0.064278244972229	6.60468637943268E-02	6.73007220029831E-02	6.74218013882637E-02	0.996705830097198	5.76838962733746E-02	5.73449581861496E-02	0.05758873000741	5.72242252528667E-02	5.74701428413391E-02	5.70531226694584E-02	5.06049580872059E-02	0.050687100738287	5.08196726441383E-02	4.52063381671906E-02	4.54387404024601E-02	4.50356304645538E-02	0.071815513074398	7.23032206296921E-02	0.072486937046051	6.76832273602486E-02	6.76053762435913E-02	6.75199255347252E-02	0.999447464942932	7.17838779091835E-02	7.17860907316208E-02	6.59038424491882E-02	0.065742589533329	5.09360320866108E-02	5.11832311749458E-02	6.86193406581879E-02	 6.86748698353767E-02 
2399	0.998921632766724	1.00048935413361	0.058390136808157	5.89023195207119E-02	5.88493794202805E-02	5.89634627103806E-02	6.64463043212891E-02	6.65084794163704E-02	6.66459649801254E-02	6.21217861771584E-02	6.29995167255402E-02	6.44158869981766E-02	5.93222640454769E-02	5.88524378836155E-02	0.058656319975853	5.22324591875076E-02	5.28177097439766E-02	5.34424595534801E-02	4.78025861084461E-02	0.047658946365118	4.80368621647358E-02	5.80630749464035E-02	5.87162487208843E-02	5.82678876817226E-02	5.68833462893963E-02	5.68780340254307E-02	5.68686611950397E-02	5.35206831991673E-02	5.30961155891418E-02	5.36978244781494E-02	0.054271649569273	5.43363727629185E-02	5.47434091567993E-02	0.991894960403442	5.01102544367313E-02	5.04055805504322E-02	5.07673844695091E-02	0.034793671220541	3.60742509365082E-02	3.77635657787323E-02	4.00757156312466E-02	4.03750911355019E-02	0.042074304074049	3.86877730488777E-02	3.90903800725937E-02	3.89620922505856E-02	4.33246530592442E-02	4.38346862792969E-02	4.40114438533783E-02	0.999811112880707	7.49890878796577E-02	7.53177255392075E-02	7.55407512187958E-02	6.44955188035965E-02	0.064878948032856	6.56286999583244E-02	5.12401759624481E-02	5.23989126086235E-02	5.28663471341133E-02	6.35166391730309E-02	6.37496709823608E-02	6.38635009527206E-02	6.55846074223518E-02	6.68108090758324E-02	6.70505166053772E-02	0.996707916259766	5.72427771985531E-02	0.056914072483778	5.70290870964527E-02	5.68433813750744E-02	5.69982305169106E-02	5.66145181655884E-02	5.02902269363403E-02	5.03665953874588E-02	5.04695102572441E-02	4.48201335966587E-02	4.51034493744373E-02	4.47144210338593E-02	7.14135318994522E-02	7.17676058411598E-02	7.19091668725014E-02	6.72715678811073E-02	6.70857653021812E-02	6.69855177402496E-02	0.999420166015625	7.14068412780762E-02	7.13595747947693E-02	6.54154419898987E-02	6.53104931116104E-02	5.05985170602798E-02	5.08209504187107E-02	6.80821910500526E-02	 6.81813508272171E-02 
2400	0.99912816286087	1.00043249130249	5.80541081726551E-02	5.84708005189896E-02	5.82794174551964E-02	5.83951771259308E-02	6.62819370627403E-02	6.59777149558067E-02	6.60590305924416E-02	6.13786540925503E-02	6.24938607215881E-02	6.38829916715622E-02	5.87831735610962E-02	5.84878250956535E-02	5.85364177823067E-02	5.16998022794724E-02	5.22124916315079E-02	5.34728951752186E-02	4.73137833178043E-02	4.72297109663486E-02	4.76478300988674E-02	5.77456317842007E-02	5.82597963511944E-02	5.79510629177094E-02	5.66733591258526E-02	0.056299913674593	5.66859096288681E-02	0.053382083773613	5.28980791568756E-02	5.30164763331413E-02	5.37389330565929E-02	5.39443790912628E-02	5.40200620889664E-02	0.992118239402771	4.98461313545704E-02	4.99576888978481E-02	0.050469595938921	3.45540307462215E-02	0.035634558647871	3.74655649065971E-02	3.96151579916477E-02	3.98564487695694E-02	4.18690256774426E-02	3.84521223604679E-02	3.85778583586216E-02	3.90899814665318E-02	4.34049554169178E-02	4.34840992093086E-02	4.37734760344028E-02	0.999562561511993	7.45116099715233E-02	7.49495550990105E-02	7.50616416335106E-02	6.40189573168755E-02	6.42250999808311E-02	6.51728287339211E-02	5.08342012763023E-02	5.19316717982292E-02	5.26386648416519E-02	6.28693774342537E-02	6.32513388991356E-02	6.34717419743538E-02	6.52239620685577E-02	6.59548193216324E-02	6.65255039930344E-02	0.99706768989563	5.66269867122173E-02	5.70100955665112E-02	5.64197897911072E-02	5.64148612320423E-02	5.65961860120296E-02	5.63595965504646E-02	4.98421750962734E-02	5.01269213855267E-02	4.98475655913353E-02	4.43882346153259E-02	4.49644029140472E-02	4.43421676754951E-02	7.10285231471062E-02	7.11454227566719E-02	7.13072866201401E-02	6.64260387420654E-02	6.63032084703445E-02	6.63943290710449E-02	0.999388992786407	7.09289312362671E-02	7.10245370864868E-02	0.064840629696846	0.064814031124115	5.02827800810337E-02	5.03719262778759E-02	6.73909485340118E-02	 0.067569874227047 
2401	0.999117851257324	1.00044333934784	5.75865879654884E-02	5.80432452261448E-02	0.057769663631916	5.79468011856079E-02	6.58442378044128E-02	6.55061900615692E-02	6.55334442853928E-02	0.060907568782568	6.21103085577488E-02	6.34079650044441E-02	0.058404978364706	5.79867251217365E-02	5.81025183200836E-02	5.12911453843117E-02	5.17728291451931E-02	5.30113317072392E-02	4.70589697360992E-02	4.69220094382763E-02	4.72670905292034E-02	0.057282418012619	5.77297620475292E-02	5.76256290078163E-02	5.62740117311478E-02	5.59142976999283E-02	5.62990643084049E-02	5.29575347900391E-02	5.24769574403763E-02	5.26044890284538E-02	0.053334902971983	5.34653514623642E-02	5.34843727946281E-02	0.992145299911499	4.95267957448959E-02	4.96160313487053E-02	5.00868633389473E-02	3.43366786837578E-02	3.53649407625198E-02	3.72724644839764E-02	3.91752123832703E-02	3.96261848509312E-02	4.15522120893002E-02	0.038131657987833	3.83027642965317E-02	3.88023890554905E-02	4.31765764951706E-02	4.32096086442471E-02	4.34935614466667E-02	0.999527037143707	7.40510821342468E-02	7.43472874164581E-02	7.45664089918137E-02	6.35770335793495E-02	6.37522414326668E-02	6.46979212760925E-02	5.04635199904442E-02	5.16395047307014E-02	5.23296855390072E-02	6.24763928353786E-02	6.27242848277092E-02	6.30018562078476E-02	6.48467019200325E-02	6.54387921094894E-02	6.61380887031555E-02	0.997053265571594	5.61643727123737E-02	5.66857047379017E-02	5.60924187302589E-02	5.59878796339035E-02	5.61809316277504E-02	5.59069253504276E-02	4.94805462658405E-02	4.97220270335674E-02	4.94557432830334E-02	4.41075451672077E-02	4.46619279682636E-02	4.40216548740864E-02	7.05400928854942E-02	7.06180408596992E-02	7.08579793572426E-02	6.58760517835617E-02	6.57109320163727E-02	6.59006163477898E-02	0.999486207962036	7.03709870576859E-02	7.05622583627701E-02	6.43053725361824E-02	6.43609091639519E-02	4.99978736042976E-02	4.99500371515751E-02	6.68438896536827E-02	 6.71064406633377E-02 
2402	0.999125778675079	1.00061047077179	5.70536106824875E-02	5.73182702064514E-02	5.74433915317059E-02	0.05759122595191	6.52197673916817E-02	6.50166273117065E-02	6.50134310126305E-02	6.05587549507618E-02	6.18276223540306E-02	6.32429197430611E-02	5.79651854932308E-02	5.72233907878399E-02	5.74761442840099E-02	0.05101228505373	5.14579489827156E-02	5.21475039422512E-02	4.69717457890511E-02	4.67594675719738E-02	4.68966253101826E-02	5.68884909152985E-02	5.72279654443264E-02	5.73238097131252E-02	5.54773807525635E-02	5.54975681006908E-02	0.055631298571825	0.052289467304945	5.17706573009491E-02	5.20747341215611E-02	5.29895648360252E-02	5.31297884881496E-02	5.29175624251366E-02	0.992143571376801	4.94256019592285E-02	4.93857972323895E-02	4.97893579304218E-02	3.40086594223976E-02	3.52023243904114E-02	3.72583828866482E-02	3.88003438711166E-02	3.95492129027843E-02	4.12401407957077E-02	3.79014126956463E-02	3.80303598940372E-02	3.80621328949928E-02	0.042829480022192	4.29153367877007E-02	4.31216321885586E-02	1.00001156330109	7.36420080065727E-02	7.37375244498253E-02	7.39296153187752E-02	6.32786080241203E-02	6.35901987552643E-02	6.42234981060028E-02	5.00343777239323E-02	5.12641817331314E-02	5.21604493260384E-02	0.062100350856781	6.22811615467072E-02	6.24876916408539E-02	6.44702911376953E-02	6.50976449251175E-02	6.59116730093956E-02	0.996745526790619	5.59136010706425E-02	5.61137311160564E-02	0.055913120508194	5.55828399956226E-02	5.54878190159798E-02	5.52313290536404E-02	4.92998212575912E-02	4.91067990660667E-02	4.94187250733376E-02	4.39914762973785E-02	4.42439317703247E-02	4.37448285520077E-02	7.00563564896584E-02	6.99839815497398E-02	7.06804096698761E-02	6.53465017676353E-02	6.52337074279785E-02	0.065166138112545	0.999578177928925	7.00433999300003E-02	7.00832232832909E-02	6.36370703577995E-02	6.38768449425697E-02	4.97534349560738E-02	4.96218875050545E-02	6.61124289035797E-02	 6.66875764727592E-02 
2403	0.999277174472809	1.0005966424942	5.66615127027035E-02	0.056746281683445	5.70808984339237E-02	5.71103356778622E-02	6.47254288196564E-02	6.44401237368584E-02	6.45468458533287E-02	0.060078851878643	0.061351340264082	6.27752095460892E-02	5.74455261230469E-02	5.68192936480045E-02	5.70361874997616E-02	5.06296791136265E-02	5.10769858956337E-02	5.17098046839237E-02	4.65876646339893E-02	4.64179664850235E-02	4.65554185211658E-02	5.65293096005917E-02	5.68034313619137E-02	5.68141639232636E-02	5.50106167793274E-02	5.50289414823055E-02	5.51627241075039E-02	5.19149675965309E-02	5.14135882258415E-02	0.051689088344574	5.25783188641071E-02	5.27190715074539E-02	0.052510742098093	0.992145895957947	4.91589568555355E-02	4.90563027560711E-02	4.93700094521046E-02	0.033716905862093	3.49716283380985E-02	0.036995105445385	3.84970158338547E-02	3.92994992434978E-02	4.10075932741165E-02	3.76502051949501E-02	3.76553162932396E-02	0.037798285484314	4.25706766545773E-02	0.042549341917038	4.27379906177521E-02	1.00010120868683	7.31444880366325E-02	7.33455121517181E-02	7.33552202582359E-02	0.062875360250473	0.063253328204155	6.37160465121269E-02	4.96806167066097E-02	5.08847907185555E-02	5.18585555255413E-02	6.16001300513744E-02	6.17880709469318E-02	6.20158202946186E-02	6.39067962765694E-02	6.46790564060211E-02	6.54405355453491E-02	0.996800005435944	0.055484913289547	5.56324571371078E-02	5.54606951773167E-02	5.52485696971416E-02	5.49954771995544E-02	5.47807477414608E-02	4.89636175334454E-02	4.86801862716675E-02	4.91008907556534E-02	0.043679241091013	4.38906662166119E-02	4.34623025357723E-02	6.96370452642441E-02	6.93538188934326E-02	7.01024979352951E-02	6.48177191615105E-02	6.47588446736336E-02	6.45734891295433E-02	0.999671816825867	6.96086436510086E-02	6.96709007024765E-02	6.31323233246803E-02	6.34179785847664E-02	4.94347102940083E-02	4.93591800332069E-02	6.56900554895401E-02	 6.61802515387535E-02 
2404	0.99955815076828	1.00048017501831	5.62340430915356E-02	5.64156770706177E-02	5.66308908164501E-02	5.65940551459789E-02	6.40644282102585E-02	6.38624280691147E-02	6.41408860683441E-02	5.96244260668755E-02	6.07611760497093E-02	6.20708912611008E-02	5.70011362433434E-02	0.056652620434761	5.65463192760944E-02	5.02480193972588E-02	5.07692620158196E-02	5.12947738170624E-02	4.62053045630455E-02	4.60561700165272E-02	4.61599193513393E-02	5.60443885624409E-02	5.63010647892952E-02	5.61831034719944E-02	5.47676384449005E-02	5.48104830086231E-02	5.48147261142731E-02	0.051569577306509	5.13046532869339E-02	5.16960248351097E-02	0.052260983735323	5.20954169332981E-02	5.23050390183926E-02	0.992018759250641	4.86548356711864E-02	4.86586019396782E-02	4.86770309507847E-02	3.35637032985687E-02	3.48772443830967E-02	0.036602646112442	3.80960144102573E-02	3.92574220895767E-02	4.08286824822426E-02	3.73143441975117E-02	3.74136306345463E-02	3.77198047935963E-02	4.22925390303135E-02	4.23073284327984E-02	4.24335710704327E-02	0.999782264232636	7.24956393241882E-02	7.27886557579041E-02	7.27651789784431E-02	6.25070706009865E-02	6.29202798008919E-02	6.31059780716896E-02	4.94002774357796E-02	5.07388077676296E-02	5.12768812477589E-02	6.12916462123394E-02	6.11566007137299E-02	6.14690333604813E-02	6.32057785987854E-02	6.43644109368324E-02	6.47346675395966E-02	0.996899783611298	5.49202598631382E-02	5.50260469317436E-02	5.50245903432369E-02	5.50671294331551E-02	5.47240525484085E-02	5.43566793203354E-02	4.84314523637295E-02	4.82012368738651E-02	4.85574901103973E-02	4.33714501559734E-02	4.35351207852364E-02	4.31663393974304E-02	6.92455396056175E-02	6.88834190368652E-02	6.92073926329613E-02	0.064446933567524	6.43105432391167E-02	6.41828775405884E-02	1.00001037120819	6.87629655003548E-02	6.92558884620667E-02	0.062844417989254	6.30312189459801E-02	4.91170771420002E-02	4.90747652947903E-02	6.57458305358887E-02	 6.57268613576889E-02 
2405	0.999469637870789	1.00044167041779	5.57666122913361E-02	5.59909716248512E-02	5.61604499816895E-02	5.61686083674431E-02	6.34829178452492E-02	6.33657947182655E-02	6.37243539094925E-02	5.91866672039032E-02	6.03590421378613E-02	6.15400709211826E-02	5.66599816083908E-02	5.62590435147285E-02	0.05612912774086	0.049831360578537	5.04611097276211E-02	5.08097298443317E-02	4.58790734410286E-02	4.57485914230347E-02	0.045795027166605	5.55706731975079E-02	5.57706318795681E-02	0.055710680782795	5.44141717255116E-02	5.44292628765106E-02	5.44156804680824E-02	5.10612539947033E-02	5.07984012365341E-02	5.13298325240612E-02	0.051805168390274	5.16603067517281E-02	5.19622154533863E-02	0.99195396900177	4.83390875160694E-02	4.83865290880203E-02	4.83027547597885E-02	3.33819314837456E-02	3.45778577029705E-02	3.63657884299755E-02	3.77849154174328E-02	3.90481539070606E-02	4.05327305197716E-02	3.69884073734283E-02	3.72025817632675E-02	3.73804345726967E-02	0.041923388838768	4.19484376907349E-02	4.20227870345116E-02	0.999735534191132	7.20419585704803E-02	7.22447410225868E-02	0.072325274348259	0.062022477388382	6.23837672173977E-02	6.26256018877029E-02	4.91675063967705E-02	5.04264459013939E-02	0.050900150090456	6.08989372849464E-02	6.06904737651348E-02	6.10046200454235E-02	6.28788098692894E-02	6.39523044228554E-02	6.42378851771355E-02	0.996894955635071	5.44650293886662E-02	5.45402802526951E-02	0.054649468511343	5.46353198587894E-02	5.43001294136047E-02	5.39360977709293E-02	4.80498857796192E-02	4.78890463709831E-02	4.82156686484814E-02	4.29865717887878E-02	4.33074496686459E-02	0.04288325086236	6.86848163604736E-02	6.84309452772141E-02	6.87025189399719E-02	6.41311332583427E-02	6.38152360916138E-02	6.37475475668907E-02	0.999980807304382	6.82381168007851E-02	6.86859115958214E-02	6.23951777815819E-02	6.26065209507942E-02	4.88429293036461E-02	4.87495623528957E-02	6.53421506285667E-02	 6.53642937541008E-02 
2406	0.999132454395294	1.00026142597198	5.54303824901581E-02	5.55086508393288E-02	5.58140426874161E-02	5.57003170251846E-02	6.31057247519493E-02	6.27747625112534E-02	6.34107142686844E-02	5.86665831506252E-02	6.00597187876701E-02	6.09102509915829E-02	5.61826638877392E-02	5.59226423501968E-02	5.59234097599983E-02	4.93114106357098E-02	0.050080593675375	5.05588315427303E-02	4.52604070305824E-02	4.52805198729038E-02	4.55233007669449E-02	5.52675724029541E-02	5.53949102759361E-02	5.50600215792656E-02	5.41589558124542E-02	5.37622272968292E-02	5.40006682276726E-02	5.05764707922935E-02	5.01895137131214E-02	5.06569966673851E-02	5.10801076889038E-02	5.14090806245804E-02	5.16674071550369E-02	0.991978824138641	4.81337644159794E-02	4.82223518192768E-02	4.81221489608288E-02	0.033178124576807	3.39819826185703E-02	3.60391028225422E-02	3.77598069608212E-02	3.84867563843727E-02	4.02401462197304E-02	3.66853103041649E-02	3.68867255747318E-02	3.71725372970104E-02	4.16008196771145E-02	4.12419736385345E-02	4.12863828241825E-02	0.999707996845245	7.17263445258141E-02	7.20761567354202E-02	7.19592571258545E-02	6.13320767879486E-02	6.16881065070629E-02	6.22889436781406E-02	4.91277799010277E-02	4.99114543199539E-02	5.07422424852848E-02	6.02316185832024E-02	6.03698529303074E-02	6.07308708131313E-02	6.27271011471748E-02	6.34297728538513E-02	6.36114925146103E-02	0.997151672840118	5.40616475045681E-02	5.41746765375137E-02	5.39477467536926E-02	5.40850423276424E-02	5.38607388734818E-02	5.36635331809521E-02	4.77771870791912E-02	4.78592626750469E-02	4.79712150990963E-02	4.23270650207996E-02	4.32362034916878E-02	4.26139459013939E-02	6.81147426366806E-02	6.78819864988327E-02	0.06824641674757	6.38288259506226E-02	6.33396431803703E-02	6.32900148630142E-02	0.999492943286896	6.81379586458206E-02	6.80774673819542E-02	6.18159361183643E-02	6.21933080255985E-02	4.84850481152534E-02	0.048523910343647	6.46813288331032E-02	 6.49862363934517E-02 
2407	0.999198377132416	1.00027167797089	5.50665333867073E-02	5.50715290009975E-02	0.055401511490345	5.52731826901436E-02	6.26227557659149E-02	6.22986406087875E-02	6.28884881734848E-02	5.82183189690113E-02	5.95387332141399E-02	6.04221858084202E-02	5.57461306452751E-02	5.55771738290787E-02	5.55331707000732E-02	4.88779693841934E-02	4.97372671961784E-02	0.050291646271944	4.48105186223984E-02	4.48496676981449E-02	4.51996214687824E-02	5.49390874803066E-02	5.50020933151245E-02	0.054564543068409	5.37349469959736E-02	5.33395111560822E-02	5.36148957908154E-02	0.05026014149189	4.98736910521984E-02	5.02590723335743E-02	5.05775548517704E-02	5.10311424732208E-02	5.13254031538963E-02	0.991958022117615	4.77998331189156E-02	4.79014813899994E-02	4.78169657289982E-02	0.032934196293354	3.36967259645462E-02	3.57352197170258E-02	0.037600003182888	3.81014905869961E-02	3.99890318512917E-02	3.63852716982365E-02	3.66212800145149E-02	3.69856953620911E-02	4.13035899400711E-02	4.09080162644386E-02	4.09813858568668E-02	0.999734163284302	7.12786018848419E-02	7.17335045337677E-02	7.15764239430428E-02	6.08231127262115E-02	0.061129342764616	6.18652142584324E-02	4.86935153603554E-02	4.93922159075737E-02	5.03789894282818E-02	5.97107112407684E-02	5.98904192447662E-02	6.03206232190132E-02	0.062277652323246	6.29659071564674E-02	6.31832182407379E-02	0.997249126434326	5.36363758146763E-02	0.053813848644495	5.35152405500412E-02	5.35826124250889E-02	5.34226708114147E-02	5.32966181635857E-02	4.72867451608181E-02	0.047486450523138	4.75517511367798E-02	4.19980734586716E-02	4.29223142564297E-02	4.23912964761257E-02	6.76088184118271E-02	6.74140304327011E-02	6.77185505628586E-02	6.33307173848152E-02	6.29342943429947E-02	6.28519803285599E-02	0.999465644359589	6.76940530538559E-02	6.76647201180458E-02	6.13860823214054E-02	6.17352984845638E-02	4.82584349811077E-02	4.83140759170055E-02	6.41619488596916E-02	 6.44441395998001E-02 
2408	0.999117314815521	1.00047624111176	5.45250363647938E-02	5.46020232141018E-02	5.49025423824787E-02	5.50129897892475E-02	0.061975508928299	6.21103383600712E-02	0.062170322984457	5.79008907079697E-02	5.89140355587006E-02	6.01596012711525E-02	0.055660430341959	5.50387427210808E-02	5.50379157066345E-02	4.84635159373283E-02	4.95608299970627E-02	4.98360171914101E-02	4.46746274828911E-02	4.45467755198479E-02	4.48029711842537E-02	5.44531755149364E-02	0.05438432097435	5.44091537594795E-02	5.31947799026966E-02	5.29927462339401E-02	5.32983168959618E-02	4.98603619635105E-02	4.94120977818966E-02	4.99077141284943E-02	5.02303689718246E-02	5.06014712154865E-02	5.08965738117695E-02	0.991903781890869	4.75477315485477E-02	4.75743748247623E-02	4.75857257843018E-02	3.25342193245888E-02	3.34137044847012E-02	3.55656519532204E-02	3.72043587267399E-02	3.78517247736454E-02	3.95986288785934E-02	3.60439792275429E-02	3.65091077983379E-02	3.64589504897594E-02	4.08930256962776E-02	4.09767627716064E-02	0.041141077876091	0.999927520751953	7.08689838647842E-02	7.11055472493172E-02	7.13557377457619E-02	6.03046976029873E-02	6.04291036725044E-02	6.13877922296524E-02	4.79224696755409E-02	4.88067641854286E-02	4.98448237776756E-02	5.93218319118023E-02	5.93031458556652E-02	0.059795930981636	6.18713609874249E-02	6.25459998846054E-02	6.32529035210609E-02	0.996981501579285	5.32666258513927E-02	5.34818358719349E-02	5.35832941532135E-02	5.28042614459991E-02	5.28564602136612E-02	5.29346279799938E-02	4.67027425765991E-02	4.70173135399818E-02	4.70212064683437E-02	4.19195406138897E-02	4.26027625799179E-02	4.23102825880051E-02	6.68806359171867E-02	0.067072369158268	6.74906522035599E-02	6.28208592534065E-02	0.062624916434288	6.25290498137474E-02	0.999677538871765	6.70773014426231E-02	0.067151740193367	6.09990395605564E-02	6.11641705036163E-02	4.82442826032639E-02	0.048082247376442	6.35840445756912E-02	 6.39097392559052E-02 
2409	0.999022006988525	1.00057232379913	5.40732555091381E-02	5.41703924536705E-02	0.054304301738739	5.45803494751453E-02	6.14377520978451E-02	6.16787672042847E-02	6.16776645183563E-02	5.74452467262745E-02	5.84642365574837E-02	5.97520582377911E-02	5.52708245813847E-02	5.45289888978004E-02	5.45710511505604E-02	4.80708777904511E-02	4.91251274943352E-02	4.95682917535305E-02	0.044337309896946	4.43170927464962E-02	4.44708503782749E-02	5.39836175739765E-02	5.38918301463127E-02	5.41571751236916E-02	5.27968183159828E-02	5.25645837187767E-02	5.28535768389702E-02	4.94446605443954E-02	4.88963611423969E-02	4.95588295161724E-02	4.98587638139725E-02	0.050179123878479	0.050358708947897	0.991842687129974	4.71696816384792E-02	4.73240874707699E-02	4.72995676100254E-02	3.23158279061317E-02	3.32216061651707E-02	3.53464931249619E-02	3.69533151388168E-02	3.75778637826443E-02	0.039207998663187	0.035765428096056	3.62878702580929E-02	3.61636318266392E-02	4.04766350984573E-02	4.07170243561268E-02	4.08306568861008E-02	1.00001537799835	7.04241618514061E-02	7.05752298235893E-02	7.09376782178879E-02	5.98056316375732E-02	5.98930716514587E-02	6.09283559024334E-02	4.76014390587807E-02	4.84618358314037E-02	0.049527496099472	5.88874891400337E-02	5.88795766234398E-02	5.92671595513821E-02	0.061536505818367	6.21166788041592E-02	6.29296451807022E-02	0.996994078159332	0.052868440747261	5.30685633420944E-02	5.32386563718319E-02	5.23215979337692E-02	5.24658299982548E-02	0.052534181624651	4.63913157582283E-02	4.67231571674347E-02	0.046708956360817	4.16486226022244E-02	4.23067584633827E-02	4.19612973928452E-02	6.62152394652367E-02	6.66102096438408E-02	6.71106949448586E-02	0.06233986094594	6.21116571128368E-02	0.062100563198328	0.999601721763611	6.66231513023376E-02	6.65437206625938E-02	6.05359114706516E-02	6.06526732444763E-02	4.79446761310101E-02	4.77488934993744E-02	6.30394369363785E-02	 6.34241998195648E-02 
